,title,authors,publisher,published_date,description,ISBN13,categories,google_rating,google_ratings_count,book_cover_url,language
1853,Confessions,['Jean-Jacques Rousseau'],"Oxford University Press, USA",2000,"When it was first published in 1781, The Confessions scandalised Europe with its emotional honesty and frank treatment of the author's sexual and intellectual development. Since then, it has had a more profound impact on European thought. Rousseau left posterity a model of the reflective life - the solitary, uncompromising individual, the enemy of servitude and habit and the selfish egoist who dedicates his life to a particular ideal. The Confessions recreates the world in which he progressed from incompetent engraver to grand success; his enthusiasm for experience, his love of nature, and his uncompromising character make him an ideal guide to eighteenth-century Europe, and he was the author of some of the most profound work ever written on the relation between the individual and the state.",9780192822758,['Literary Criticism'],2.5,7,http://books.google.com/books/content?id=ZinPjKdL9mEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1854,Cat Cross Their Graves,['Shirley Rousseau Murphy'],Harper Collins,2005-09-27,"The beautiful, serene village of Molena Point, California is the type of place where people go to get away from the harsher realities of life––which is what attracted classic film star Patty Rose to buy the village inn, and settle down to enjoy her golden years. But as the town gathers to celebrate and honor the beautiful, aging actress with a festival of her old films, Patty is brutally murdered––to the horror and shock of this peaceful burg. A gentle tortoiseshell cat, Kit, has been enjoying a retreat to the animal–loving actress's inn, where she's spending time with her feline friends Dulcie, and the slick tomcat sleuth, Joe Grey. But her relaxation is cut short when she hears the gunshots that end Patty's life, and sees her dead body sprawled on the inn's front steps. She glimpses the killer racing into the parking garage, and soon follows his trail. Joe and Dulcie must now follow the naïve Kit's trail, and keep her from getting into serious trouble. To complicate matters, Joe discovers that Dulcie has been hiding a runaway child––one of the lucky humans that these special cats choose to talk to––who has now been kidnapped, likely by the same man who killed their famous friend. In the end, the little girl's abduction leads them to Patty's killer, and the feline friends are all united––but they all must mourn a departed friend as they stand beside the newly laid grave of Patty Rose.",9780060578114,['Fiction'],4.5,2,http://books.google.com/books/content?id=L7LudFEjAdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1855,The Social Contract,"['Jean-Jacques Rousseau', 'Maurice Cranston']",Penguin Group USA,2004,This volume brings together three of Rousseau's most important political writings--The Social Contract and The First Discourse (Discourse on the Sciences and Arts) and The Second Discourse (Discourse on the Origin and Foundations of Inequality)--and presents essays by major scholars that shed light on these texts.,9780143037491,['Philosophy'],3.0,12,http://books.google.com/books/content?id=8U7BuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1856,Cat in the Dark,['Shirley Rousseau Murphy'],Avon,1999-11-03,"""Of course I worry. What if the cops witness a cat opening a skylight and masterminding a robbery? The tabloids will love it."" There's a new pair of thieves in Molena Point, California, a renegade yellow-eyed tomcat with a cold disdain for the law, and a scruffy human partner who is no better. The two, clever and silent at their work, are bad news indeed to crime-solving cats Joe Grey and Dulcie. But when Joe learns the pair's connection to a good friend, and then an innocent couple turns up dead in the library garden, Joe and Dulcie must engage in some fancy paw work to unmask the deceptions and route the real killer -- before his brazen criminal crime spree careens madly toward them.",9780061059476,['Fiction'],3.5,4,http://books.google.com/books/content?id=wz1vlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1857,The Source,['James A. Michener'],Random House Trade Paperbacks,1965,"An archaeological excavation of Tell Makor launches a journey into the history and culture of the Jews that includes the early Hebrews, the impact of Christianity, the Spanish Inquisition, and the modern Middle East conflict.",9780375760389,['Fiction'],3.5,21,http://books.google.com/books/content?id=iiiJDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1858,Hawaii,['James Albert Michener'],Dial Press,1959,"The epic saga of the fiftieth state traces its fascinating history from the fiery volcanoes that formed the islands to the strength and character of the original Polynesians to the early nineteenth-century arrival of American missionaires, in a multi-faceted historical novel. Reprint. 40,000 first printing..",9780375760372,['Fiction'],3.5,29,http://books.google.com/books/content?id=y8tvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1859,Chesapeake,['James Albert Michener'],Random House Incorporated,2003,"A panoramic narrative of human and animal life on Maryland's Eastern Shore focuses on a ten-square-mile area at the mouth of the Choptank River and the families that settle there, from the early seventeenth century to the present day. Reprint. 20,000 first printing.",9780812970432,['Fiction'],4.0,19,http://books.google.com/books/content?id=z18IYuDv0SkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1860,Caravans,['James Albert Michener'],Random House Incorporated,2003,"Mark Miller, a member of the American Embassy in Kabul, Afghanistan, is called upon to locate the missing wife, a young American woman, of an Afghan engineer and return her to her distraught family, in the years following World War II. Reprint. 20,000 first printing.",9780812969825,['Fiction'],4.0,17,http://books.google.com/books/content?id=ewpbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1861,Iberia,['James Albert Michener'],Fawcett Books,1968,Photographs and the author's personal thoughts and recollections enhance this informal portrait of Spanish life and culture,9780449207338,['Literary Criticism'],4.0,5,http://books.google.com/books/content?id=G6CXVQRHZswC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1862,Carrie,"['Stephen King', 'Gregorio Vlastelica']",Plaza y Janes,2001-09,"El escalofriante caso de una joven en apariencia insignificante que se transformó en un ser de poderes anormales, sembrando el terror en su ciudad. Con pulo mágico para mantener la tensión a lo largo de todo el libro, Stephen King narra la atormentada adolescencia de Carrie, y nos envuelve en una atmósfera sobrecogedora cuando la muchacha realiza una seie de descubrimientos hasta llegar al terrible momento de la vengaza. esta novela fue llevada al cina y obtuvo un imenso éxito de público y de crítica.",9780609810903,['Fiction'],3.5,122,http://books.google.com/books/content?id=Nkv1T2ZyN-0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,es
1863,The Shining,['Stephen King'],Simon and Schuster,2002-10-01,"Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them, as they journey into a world in which old horrors come to life to destroy the living. Reprint.",9780743437493,['Fiction'],4.0,2657,http://books.google.com/books/content?id=vUZoxITGufkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1864,The Shining,['Stephen King'],Turtleback Books,2002-10,"Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them.",9781417618255,['Fiction'],4.0,217,http://books.google.com/books/content?id=QIlGPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1865,Wuthering Heights,"['Emily Bronte', 'Emily Brontë']",Univ. Press of Mississippi,2004,No Marketing Blurb,9780451529251,['Fiction'],3.5,7,http://books.google.com/books/content?id=FW9-yWeWuPwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1866,The Moon is Down,['John Steinbeck'],Penguin UK,2000-11-30,"Originally published at the zenith of Nazi Germany's power, Steinbeck's fable THE MOON IS DOWN explores the effects of invasion on both the conquered and the conquerors. Occupied by enemy troops, a small, peaceable town comes face-to-face with evil imposed from the outside and betrayal from within the close-knit community. As he delves into the motivations and emotions of the enemy, Steinbeck uncovers profound and often unsettling truths both about war and human nature.",9780141185538,['Fiction'],4.0,42,http://books.google.com/books/content?id=OnckAoxNDV0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1867,Ride the Moon Down,['Terry C. Johnston'],Bantam,1999-07,"The popular hero of Crack in the Sky, fur trapper and mountain man Titus ""Scratch"" Bass fights against the end of his way of life, forging an alliance with the Crow and struggling to survive the smallpox. Reprint.",9780553572827,['Fiction'],3.5,3,http://books.google.com/books/content?id=anYcvNoaH_QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1868,Drawing Down the Moon,['Margot Adler'],Penguin Group USA,2006,"Explores the current Neo-Pagan movement in the United States through discussions with various groups whose rituals, festivals, beliefs, religious experiences, and lifestyles are inspired by ancient dieties, visions from science fiction, Wicca, or witchcraft. Reprint. 10,000 first printing.",9780143038191,"['Body, Mind & Spirit']",4.0,19,http://books.google.com/books/content?id=Jpp4AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1869,Sing Down the Moon,"[""Scott O'Dell""]",Laurel Leaf,1976,A young Navajo girl recounts the events of 1864 when her tribe was forced to march to Fort Sumner as prisoners of the white soldiers.,9780440979753,['Juvenile Fiction'],3.5,20,http://books.google.com/books/content?id=_kSoUzbyCNMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1870,Light in August,['William Faulkner'],"Random House Digital, Inc.",2002,Several stories are woven together to show man's inner alienation from the society about him.,9780679642480,['Fiction'],4.0,43,http://books.google.com/books/content?id=LFH-uwPLB8wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1871,Kingsblood Royal,['Sinclair Lewis'],"Random House Digital, Inc.",2001,"Neil Kingsblood, an average middle-American banker, finds that he has African-American blood, a discovery which takes him to two Americas, one black and one white.",9780375756863,['Fiction'],4.0,2,http://books.google.com/books/content?id=JKg_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1872,A Kiss Before Dying,['Ira Levin'],Carroll & Graf Publishers,2003,"A Kiss Before Dying not only debuted the talent of best-selling novelist Ira Levin to rave reviews, it also set a new standard in the art of mystery and suspense. Now a modern classic, as gripping in its tautly plotted action as it is penetrating in its exploration of a criminal mind, it tells the shocking tale of a young man who will stop at nothing—not even murder—to get where he wants to go. For he has dreams; plans. He also has charm, good looks, sex appeal, intelligence. And he has a problem. Her name is Dorothy; she loves him, and she’s pregnant. The solution may demand desperate measures. But, then, he looks like the kind of guy who could get away with murder. Compellingly, step by determined step, the novel follows this young man in his execution of one plan he had neither dreamed nor foreseen. Nor does he foresee how inexorably he will be enmeshed in the consequences of his own extreme deed.",9780786711642,['Fiction'],4.0,17,http://books.google.com/books/content?id=Bihue3zEwx0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1873,The City of Falling Angels,['John Berendt'],Penguin,2006,"Traces the aftermath of the 1996 Venice opera house fire, an event that devastated Venetian society and was investigated by the author, who through interviews with local figures learned about the region's rich cultural history.",9780143036937,['History'],3.5,65,http://books.google.com/books/content?id=MrW5d7MZCgUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1874,Falling Angel,['William Hjortsberg'],Millipede Press,2006-11-01,"Raymond Chandler meets The Exorcist. Classic novel in a signed, limited edition.",9781933618081,['Fiction'],4.0,11,http://books.google.com/books/content?id=Z4OBPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1875,The Collaborator,['Alice Kaplan'],University of Chicago Press,2001-11-01,"On February 6, 1945, Robert Brasillach was executed for treason by a French firing squad. He was a writer of some distinction—a prolific novelist and a keen literary critic. He was also a dedicated anti-Semite, an acerbic opponent of French democracy, and editor in chief of the fascist weekly Je Suis Partout, in whose pages he regularly printed wartime denunciations of Jews and resistance activists. Was Brasillach in fact guilty of treason? Was he condemned for his denunciations of the resistance, or singled out as a suspected homosexual? Was it right that he was executed when others, who were directly responsible for the murder of thousands, were set free? Kaplan's meticulous reconstruction of Brasillach's life and trial skirts none of these ethical subtleties: a detective story, a cautionary tale, and a meditation on the disturbing workings of justice and memory, The Collaborator will stand as the definitive account of Brasillach's crime and punishment. A National Book Award Finalist A National Book Critics Circle Award Finalist ""A well-researched and vivid account.""—John Weightman, New York Review of Books ""A gripping reconstruction of [Brasillach's] trial.""—The New Yorker ""Readers of this disturbing book will want to find moral touchstones of their own. They're going to need them. This is one of the few works on Nazism that forces us to experience how complex the situation really was, and answers won't come easily.""—Daniel Blue, San Francisco Chronicle Book Review ""The Collaborator is one of the best-written, most absorbing pieces of literary history in years.""—David A. Bell, New York Times Book Review ""Alice Kaplan's clear-headed study of the case of Robert Brasillach in France has a good deal of current-day relevance. . . . Kaplan's fine book . . . shows that the passage of time illuminates different understandings, and she leaves it to us to reflect on which understanding is better.""—Richard Bernstein, The New York Times",9780226424156,['History'],4.0,1,http://books.google.com/books/content?id=wyNhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1876,Chickenhawk - Back in the World,['Robert Mason'],Penguin Mass Market,1994-04,"From the author of the bestselling autobiography Chickenhawk--selling over 540,000 copies--comes a triumphant sequel that reveals the Vietnam War's shattering legacy in the heart of a returning vet. A moving and no-holds-barred account of the downward spiral of events in one vet's life. Photos.",9780140158762,['Biography & Autobiography'],4.0,4,http://books.google.com/books/content?id=R7cGAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1877,Nuns and Soldiers,['Iris Murdoch'],Penguin,2002,"The lives of Gertrude Openshaw and Anne Cavidge become entangled with the lives of an interesting array of people, including Count, a lonely Pole; Manfred North, a wealthy banker; and Tim Reade, a penniless painter. Reprint.",9780142180099,['Fiction'],4.0,4,http://books.google.com/books/content?id=87neQhbhpG8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1878,Strong Motion,['Jonathan Franzen'],HarperCollins UK,2003,"The critically acclaimed second novel from the author of 'The Corrections'. 'Strong Motion' is the brilliant, bold second novel from the bestselling and critically acclaimed author of 'The Corrections' and 'Freedom'. Louis Holland arrives in Boston in a spring of strange happenings - earthquakes strike the city, and the first one kills his grandmother. During a bitter feud over the inheritance Louis falls in love with Renée Seitchek, a passionate and brilliant seismologist, whose discoveries about the origin of the earthquakes complicate everything. Potent and vivid, 'Strong Motion' is a complex story of change from the forceful imagination of Jonathan Franzen.",9781841157498,['Boston (Mass.)'],3.5,14,http://books.google.com/books/content?id=HS-OchrnnuAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1879,How to be Alone,['Jonathan Franzen'],HarperCollins UK,2004,"'The Harper's Essay' is reprinted in this volume alongside personal essays and painstaking, often funny reportage. Although his subjects range widely, each piece wrestles with the erosion of civic life and private dignity, and the hidden persistence of loneliness in postmodern America.",9780007153589,['Literary Collections'],3.0,16,http://books.google.com/books/content?id=ozVWaXd9xvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1880,Second Ring of Power,['Carlos Castaneda'],Simon and Schuster,1991-04,"Transformed by Don Juan from a bent, gray-haired old woman into a sensual sorceress whose mission is to test Castaneda, Dona Soledad turns her mysterious and awesome powers against Castaneda in a struggle that nearly consumes him",9780671732479,['Fiction'],4.0,1,http://books.google.com/books/content?id=fPxHEmzBVugC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1881,The Active Side of Infinity,['Carlos Castaneda'],Harper Collins,1999-12-22,"""Ordinarily, events that change our path are impersonal affairs, and yet extremely personal. My teacher, don Juan Matsus, said this is guiding me as his apprentice to collect what I considered to be the memorable events of my life…. Don Juan described the total goal of the shamanistic knowledge that he handled as the preparation for facing the definitive journey: the journey that every human being has to take at the end of his life. He said that what modern man referred to vaguely as life after death was, for those shamans, a concrete region filled to capacity with practical affairs of a different order than the practical affairs of daily life, yet bearing a similar functional practicality. Don Juan considered that to collect the memorable in their lives was, for shamans, the preparation for their entrance into that concrete region, which they called the active side of infinity."" In this book written immediately before his death, anthropologist and shaman Carlos Castaneda gives us his most autobiographical and intimately revealing work ever, the fruit of a lifetime of experience and perhaps the most moving volume in his oeuvre.",9780060929602,"['Body, Mind & Spirit']",4.0,3,http://books.google.com/books/content?id=e82-B-6eh7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1882,Journey To Ixtlan,['Carlos Castaneda'],Simon and Schuster,1991-02,"Drawing from his ten-year apprenticeship in sorcery, the author discusses the philosophy and teachings of his instructor, a Yaqui Indian",9780671732462,"['Body, Mind & Spirit']",3.5,4,http://books.google.com/books/content?id=FK-ce4u0a1QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1883,Power of Silence,['Carlos Castaneda'],Simon and Schuster,1991-06,"Carlos recollects more of the teachings of Don Juan, including the true importance and meaning of sorcery and magic, and the illusory nature of all realities",9780671732486,['Fiction'],5.0,3,http://books.google.com/books/content?id=yWLDWbieTM4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1884,Fire from Within,['Carlos Castaneda'],Simon and Schuster,1984,The author depicts his instruction by the sorcerer Don Juan in the mystical religious concepts and practices of the Mexican Indians,9780671732509,"['Body, Mind & Spirit']",4.5,3,http://books.google.com/books/content?id=yTLsRbts0EQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1885,The Art of Dreaming,['Carlos Castaneda'],HarperCollins UK,1994,"Carlos Castaneda Was One Of The Most Influential Spiritual Teachers Of The 20Th Century. In This Stunning New Jacket Edition Of His Bestselling Book, He Takes The Reader On An Amazing Journey Of The Soul Via The Teachings Of The Great Sorcerer Don Juan And Reveals That There Are Worlds Existing Within Our Own That Can Be Visited Through Dreams. The Art Of Dreaming Is An Extraordinary And Exciting Adventure Of The Psyche Unlike Any Other, Which Takes The Reader On An Amazing Journey Of The Soul Via The Teachings Of The Great Sorcerer, Don Juan. Carlos Castaneda Reveals That, Like The Layers Of An Onion, There Are Worlds Existing Within Our Own That Can Be Visited Through Dreams. Using Powerful Ancient Techniques To Alter His State Of Consciousness, Castaneda Travels Into New Worlds And Encounters Remarkable But Dangerous Beings; He Conjoins Energy Bodies With Another Dreamer In Order To Dream And Explore Together, And Thus Acquires New Knowledge And Understanding. Castaneda'S Compelling Writing Enables The Reader To Participate Fully In His Eye-Opening And Thrilling Discoveries And Explorations.",9781855384279,['Dreams'],4.5,4,http://books.google.com/books/content?id=h4BElKY-TjAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1886,The Best Stories of Fyodor Dostoevsky,['Fyodor Dostoyevsky'],Modern Library,2005-07-26,"Presents a chronologically arranged collection of stories by the Russian author, including ""White Nights,"" ""A Gentle Creature,"" and ""The Honest Thief,"" and contains biographical information and a reading group guide.",9780345481269,['Fiction'],4.0,4,http://books.google.com/books/content?id=qZNovOhRtSEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1887,The Best Short Stories of Fyodor Dostoevsky,['Fyodor Dostoyevsky'],"Random House Digital, Inc.",2001,"Presents a collection of short stories by the Russian author, including ""White Nights,"" ""The Peasant Marey,"" and ""A Gentle Creature.""",9780375756887,['Fiction'],4.0,5,http://books.google.com/books/content?id=oDy3zArKVc0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1888,Demons,"['Fyodor Dostoyevsky', 'Richard Pevear', 'Larissa Volokhonsky']",Everyman's Library,2000,"Originally completed in 1872, this novel by the author of Crime and Punishment offers a politically prophetic study of a nation in turmoil and the anti-czarist liberal reformers who threaten the soul of the Russian nation. 10,000 first printing.",9780375411229,['Fiction'],4.0,21,http://books.google.com/books/content?id=SKJzPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1889,The Idiot,['Fyodor Dostoyevsky'],Vintage,2003,"Prince Myshkin, a good yet simple man, is out of place in the corrupt world obsessed by wealth, power, and sexual conquest created by Russia's elite ruling class, as he becomes caught in the middle of a violent love triangle with two women who become rivals for his attention. Reprint. 12,500 first printing.",9780375702242,['Fiction'],4.0,47,http://books.google.com/books/content?id=eNsDDxOvkeEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1890,Great Short Works of Fyodor Dostoevsky,['Fyodor Dostoyevsky'],Harper Collins,2004-07-06,"The shorter works of one of the world's greatest writers, including The Gambler and Notes from Underground The short works of Dostoevsky exist in the very large shadow of his astonishing longer novels, but they too are among literature's most revered works. The Gambler chronicles Dostoevsky's own addiction, which he eventually overcame. Many have argued that Notes from Underground contains several keys to understanding the themes of the longer novels, such as Crime and Punishment and The Idiot. Great Short Works of Fyodor Dostoevsky includes: Notes from Underground The Gambler A Disgraceful Affair The Eternal Husband The Double White Nights A Gentle Creature The Dream of a Ridiculous Man",9780060726461,['Fiction'],4.5,4,http://books.google.com/books/content?id=f-S416SnEEIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1891,The Idiot,['Fyodor Dostoevsky'],Barnes & Noble,2004,"In an attempt to woo two wholesome women--Natasya and Aglaia--the lovesick Prince Myshkin's good deeds are overshadowed by Ganya, the dishonest man of interest to the women, in this volume that includes an introduction and notes.",9781593080587,['Fiction'],2.5,6,http://books.google.com/books/content?id=4o2KwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1892,Betraying Spinoza,['Rebecca Goldstein'],Schocken,2006,"An intriguing portrait of the renegade seventeenth-century Jewish philosopher examines the events of his life, his heretical writings and his excommunication by Amsterdam's Jewish community, and the cultural and religious context and influence of his ideas. 25,000 first printing.",9780805242096,['Biography & Autobiography'],3.0,7,http://books.google.com/books/content?id=KTHXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1893,Shadow of the Moon,['Rebecca York'],Penguin,2006,"Samantha Carpenter must join forces with reporter--and werewolf--Lance Marshall to find the truth surrounding her sister's mysterious coma by gaining entrance to a secretive club called The Castle, where they, while searching for answers, stumble upon a dark evil, and a passion like no other. Original.",9780425209615,['Fiction'],4.0,3,http://books.google.com/books/content?id=9EV0CVre_yQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1894,Black Lamb and Grey Falcon,['Rebecca West'],Penguin,2007,"Written on the brink of World War II, West's classic examination of the history, people, and politics of Yugoslavia is a magnificent blend of travel journal, cultural commentary, and historical insight.",9780143104902,['History'],5.0,1,http://books.google.com/books/content?id=Lfe0W6fDwCMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1895,Operation Shylock,['Philip Roth'],Random House,1994,"What If A Look-Alike Stranger Stole Your Name, Usurped Your Biography, And Went About The World Pretending To Be You? In His Extraordinary New Book, His Most Ingenious And Original Work Since The Counterlife, Phillip Roth Confronts His Double, An Imposter Whose Self-Appointed Task Is To Lead The Jews Out Of Israel And Back To Europe, A Moses In Reverse And A Monstrous Nemesis To The 'Real' Philip Roth. Suspensful, Hilarious Hugely Impassioned, Pulsing With Intelligence And Narrative Energy, Operaton Shylock Is At Once A Spy Story, A Political Thriller, A Meditation On Identity, And A Confession.",9780099307914,['American literature'],4.0,9,http://books.google.com/books/content?id=QiCJsEpVj3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1896,Lost in the Funhouse,['John Barth'],Anchor,1988,Fourteen short literary experiments intended for perusal in sequence are set in contemporary society and classical Greece,9780385240871,['Fiction'],4.0,9,http://books.google.com/books/content?id=T3y-OBKPxJsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1897,The Aeneid,['Virgil'],Penguin,2006,"Recounts the adventures of the Trojan prince Aeneas, who helped found Rome, after the fall of Troy.",9780670038039,['Poetry'],4.0,7,http://books.google.com/books/content?id=okrFGPoJb6cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1898,The Aeneid,['Virgil'],Vintage,1983,Virgil's poem about the adventures of Aeneas after the fall of Troy,9780679729525,['Fiction'],3.5,57,http://books.google.com/books/content?id=W3tHls9R3YYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1899,The Aeneid,['Virgil'],ePenguin,2003,"Virgil's Aeneid, inspired by Homer and inspiration for Dante and Milton, is an immortal poem at the heart of Western life and culture. Virgil took as his hero Aeneas, legendary survivor of the fall of Troy and father of the Roman race, and in telling a story of dispossession and defeat, love and war, he portrayed human life in all its nobility and suffering.",9780140449327,['Literary Criticism'],3.0,1,http://books.google.com/books/content?id=3GwIVFFlnDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1900,The Castle of Otranto,['Horace Walpole'],Courier Corporation,2004-03-19,"In a faraway medieval realm, Manfred, an arrogant and evil prince, rules with an iron fist. Banishing his wife to the castle dungeon, he confines — and plans to wed — the lovely Isabella, fiancée of his recently deceased son. The prince's plans are foiled, however, when a well-meaning peasant helps the young woman escape through the castle's underground passages. Grisly, supernatural events further aid in fulfilling a prophecy that spells doom for the prince and justice for Isabella's rescuer and rightful heir to the throne. One of the first and greatest of Gothic novels, this thrilling tale ranks among the most influential books in literary history. Serving as the model for plots, characterizations, settings, and tone for hundreds of successors, The Castle of Otranto abounds with colorful scenes, adventure, suspense, and inexplicable phenomena.",9780486434124,['Fiction'],3.0,47,http://books.google.com/books/content?id=kMNA5kTI9JEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1901,Messenger,['Lois Lowry'],Delacorte Books for Young Readers,2004,"In this novel that unites characters from ""The Giver"" and ""Gathering Blue,"" Matty, a young member of a utopian community that values honesty, conceals an emerging healing power that he cannot explain or understand.",9780385732536,['Juvenile Fiction'],4.0,19,http://books.google.com/books/content?id=0biAXvNaRZUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1902,Gossamer,['Lois Lowry'],Houghton Mifflin Harcourt,2006,"While learning to bestow dreams, a young dream giver tries to save an eight-year-old boy from the effects of both his abusive past and the nightmares inflicted on him by the frightening Sinisteeds. 100,000 first printing.",9780618685509,['Juvenile Fiction'],4.0,117,http://books.google.com/books/content?id=4vJZmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1903,Anastasia on Her Own,['Lois Lowry'],Yearling Books,1985,"In her mother's absence, resourceful Anastasia Krupnik has to cope with her brother Sam's chicken pox, an unexpected visit from her father's old girlfriend, and her own first date.",9780440402916,['Juvenile Fiction'],3.5,6,http://books.google.com/books/content?id=UjlZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1904,Stay!,['Lois Lowry'],Yearling Books,1999,"Separated early in life from his mother and siblings, Keeper tells of his adventures with various human masters and his continual search for his little sister.",9780440415244,['Juvenile Fiction'],4.0,2,http://books.google.com/books/content?id=6bNDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1905,Gathering Blue,['Lois Lowry'],Delacorte Books for Young Readers,2006-01-24,"Lame and suddenly orphaned, Kira is mysteriously removed from her squalid village to live in the palatial Council Edifice, where she is expected to use her gifts as a weaver to do the bidding of the all-powerful Guardians.",9780385732567,['Juvenile Fiction'],3.5,157,http://books.google.com/books/content?id=0qSUTkzoeJYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1906,"See You Around, Sam!",['Lois Lowry'],Yearling Books,1998-03,"Sam Krupnik, mad at his mother because she won't let him wear his new plastic fangs in the house, decides to run away to Alaska.",9780440414001,['Juvenile Fiction'],4.0,2,http://books.google.com/books/content?id=-oXbxSdpe2wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
1907,King Lear,['William Shakespeare'],"Oxford University Press, USA",2002,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,9780198320548,['Juvenile Nonfiction'],3.5,6,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
1908,King Lear,['William Shakespeare'],Simon and Schuster,2005-08,"FOLGER Shakespeare Library The world's leading center for Shakespeare studies Each edition includes: Freshly edited text based on the best early printed version of the play Full explanatory notes conveniently placed on pages facing the text of the play Scene-by-scene plot summaries A key to famous lines and phrases An introduction to reading Shakespeare's language An essay by a leading Shakespeare scholar providing a modern perspective on the play Illustrations from the Folger Shakespeare Library's vast holdings of rare books Essay by Susan Snyder The Folger Shakespeare Library in Washington, D.C., is home to theworld's largest collection of Shakespeare's printed works, and a magnet forShakespeare scholars from around the globe. In addition to exhibitions open tothe public throughout the year, the Folger offers a full calendar of performancesand programs. For more information, visit www.folger.edu",9780743484954,['Drama'],4.0,3,http://books.google.com/books/content?id=RHHs7L5tdSQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
